code,title,uni,state
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
OLET1811,Writing About Music,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
CEPI5215,Writing and Reviewing Medical Papers,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
OLET1666,Writing with LaTeX,University of Sydney,NSW
WRIT2001,"Writing, Truth, Falsification",University of Sydney,NSW
LAWS6192,"Young People, Crime and the Law",University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1002,Youth and Digital Culture,University of Sydney,NSW
ASNS3001,Youth and Language in Southeast Asia,University of Sydney,NSW
BIOL2021,Zoology,University of Sydney,NSW
WRIT1001,Writing and Rhetoric: Academic Essays,University of Sydney,NSW
WRIT1002,Writing and Rhetoric: Argumentation,University of Sydney,NSW
MECO6915,Writing Features: Narrative Journalism,University of Sydney,NSW
OLES2129,Writing for the Digital World,University of Sydney,NSW
CMPN3635,Writing Music for the Moving Image,University of Sydney,NSW
