code,title
MEC4803,MEC4803 Internal combustion engines
MEC4804,MEC4804 Clean energy materials
MEC5881,MEC5881 Engineering systems performance analysis
MEC5882,"MEC5882 Instrumentation, sensing and monitoring"
MEC5883,MEC5883 Mechanical systems design
MEC5884,MEC5884 Sustainable engineering systems
MEC5885,MEC5885 Energy efficiency and sustainability engineering
MEC5886,MEC5886 Sustainable energy technologies
MEC5887,MEC5887 Environmental and air pollution control
MEC5888,MEC5888 Renewable energy systems
MEC5889,MEC5889 Medical device technologies
MEC5891,MEC5891 Design for additive manufacturing
MEC6410,MEC6410 Research practices
MEC6881,MEC6881 Engineering systems performance analysis
MEC6882,"MEC6882 Instrumentation, sensing and monitoring"
MEC6883,MEC6883 Mechanical systems design
MEC6884,MEC6884 Sustainable engineering systems
MEC6885,MEC6885 Energy efficiency and sustainability engineering
MEC6886,MEC6886 Sustainable energy technologies
MEC6887,MEC6887 Environmental and air pollution control
MEC6888,MEC6888 Renewable energy systems
MEC6889,MEC6889 Medical device technologies
MEC6891,MEC6891 Design for additive manufacturing
MED1011,MED1011 Medicine 1
MED1022,MED1022 Medicine 2
MED1100,MED1100 Introduction to medical practice
MED1200,MED1200 Principles of medicine 1
MED2031,MED2031 Medicine 3
MED2042,MED2042 Medicine 4
MED2100,MED2100 Foundations of medical practice
MED2200,MED2200 Principles of medicine 2
MED3010,MED3010 Research methods in medicine
MED3062,MED3062 Medicine and surgery 2
MED3100,MED3100 Medicine and surgery
MED3200,MED3200 Foundation clinical studies
MED4000,MED4000 Year 3B and 4C final grade
MED4190,MED4190 Specialty clinical practices
MED4200,MED4200 Integrated clinical studies
MED4301,MED4301 Medical science honours research skills
MED4302,MED4302 Medical science honours research project
MED5091,MED5091 Advanced clinical practice 1
MED5092,MED5092 Advanced clinical practice 2
MED5100,MED5100 Final MBBS grade
MED5101,MED5101 Applied studies in medical research and professional practice
MED5102,MED5102 Contemporary developments in clinical practice: Patient safety
MEH5050,MEH5050 Emergency health project
MGB1010,MGB1010 Introduction to management
MGB2200,MGB2200 Business communication
MGB2230,MGB2230 Organisational behaviour
MGB2430,"MGB2430 People, culture and strategy"
MGB3120,MGB3120 Inclusive management
MGB3249,MGB3249 Events and project management
MGB3684,MGB3684 Business strategy
MGC1010,MGC1010 Introduction to management
MGC2021,MGC2021 Organisations and society
MGC2230,MGC2230 Organisational behaviour
MGC2430,MGC2430 Human resource management
MGC3110,MGC3110 Strategic management
MGC3250,"MGC3250 Innovation, entrepreneurship and intrapreneurship"
MGC5872,MGC5872 Managing healthcare innovation
MGF1010,MGF1010 Introduction to management
MGF1100,MGF1100 Managerial communication
MGF2111,MGF2111 Organisational behaviour
MGF2341,MGF2341 Managing employee relations
MGF2351,MGF2351 International business
MGF2656,MGF2656 HRM and managing global workforces
MGF2661,MGF2661 Human resource management
MGF3450,MGF3450 Managing conflict
MGF3621,MGF3621 Organisational change
MGF3681,MGF3681 International management
MGF3684,MGF3684 Business strategy
MGF5011,MGF5011 Commercialisation
MGF5020,MGF5020 Business ethics in a global environment
MGF5030,MGF5030 Corporate social responsibility
MGF5130,MGF5130 Managing diversity and inclusion
MGF5181,MGF5181 International business strategy
MGF5220,"MGF5220 Managing work, family and life"
MGF5261,MGF5261 Talent management and professions of the future
MGF5300,MGF5300 Governance
MGF5310,MGF5310 International management
MGF5370,MGF5370 Policy analysis
MGF5551,MGF5551 Human resource management strategy and analytics
MGF5600,MGF5600 Managing innovation
MGF5610,MGF5610 People management and work in a global context
MGF5611,MGF5611 Advanced supply chain management
MGF5630,MGF5630 Principles of negotiation
MGF5640,MGF5640 Cross-cultural management communication
MGF5670,MGF5670 Leadership
MGF5680,MGF5680 Managerial problem solving and decision making
MGF5690,MGF5690 Services and operations management
MGF5691,MGF5691 Sustainable operations and supply chain management
MGF5701,MGF5701 Designing business processes
MGF5702,MGF5702 People management and strategy
MGF5710,MGF5710 Governance of market societies
MGF5722,MGF5722 Emerging economies in a globalising world
MGF5730,MGF5730 International trade policy
MGF5760,MGF5760 International institutions and organisations
MGF5911,MGF5911 Diplomacy and statecraft
MGF5920,MGF5920 Work and employment relations
MGF5921,MGF5921 Foundations in human resource management
MGF5923,MGF5923 Public policy
MGF5927,MGF5927 Public management
MGF5928,MGF5928 Strategic leadership
MGF5940,MGF5940 Intercultural communication and negotiation
MGF5960,"MGF5960 Organisations: people, purpose and structure"
MGF5961,MGF5961 Supply chain management
MGF5962,MGF5962 Principles of management
MGF5966,MGF5966 International business theory and practice
MGF5972,MGF5972 Managing organisational change
MGF5976,MGF5976 Strategic management
MGF5985,MGF5985 Human resource management
MGF5991,MGF5991 Professional development - career dynamics
MGF5992,MGF5992 Professional development - Self and relationships
MGM5181,MGM5181 International business strategy
MGM5310,MGM5310 International management
MGM5638,MGM5638 Asian business systems
MGM5640,MGM5640 Cross-cultural management communication
MGM5698,MGM5698 Global supply chain management
MGM5966,MGM5966 International business theory and practice
MGS1010,MGS1010 Introduction to management
MGS1100,MGS1100 Managerial communication
MGS2230,MGS2230 Organisational behaviour
MGS2351,MGS2351 International business
MGS2430,MGS2430 Human resource management
MGS3130,MGS3130 Organisational change and development
MGS3210,MGS3210 Organisational wellness
MGS3401,MGS3401 Strategic management
MGS3650,MGS3650 Integrated business management simulation
MGS3651,MGS3651 Entrepreneurship
MGS3991,MGS3991 Leadership principles and practices
MGS5000,MGS5000 Introductory management research methods
MGS5181,MGS5181 International business strategy
MGS5310,MGS5310 International management
MGS5640,MGS5640 Cross-cultural management communication
MGS5900,MGS5900 Research report
MGS5901,MGS5901 Research report: An introduction
MGS5966,MGS5966 International business theory and practice
MGW1010,MGW1010 Introduction to management
MGW1100,MGW1100 Managerial communication
MGW1232,MGW1232 Introduction to Islamic business
MGW2230,MGW2230 Organisational behaviour
MGW2351,MGW2351 International business
MGW2430,MGW2430 Human resource management
MGW2991,MGW2991 Leadership in Asia
MGW3130,MGW3130 Organisational change and development
MGW3234,MGW3234 Social entrepreneurship
MGW3381,MGW3381 Management information systems
MGW3401,MGW3401 Strategic management
MGW3681,MGW3681 International management
MGX2700,MGX2700 Project management for small to medium enterprises
MGX3100,MGX3100 Corporate social responsibility and business ethics
MGX3121,MGX3121 International business strategy
MGX3441,MGX3441 Human resource strategy
MGX3771,MGX3771 Operations management
MGX3991,MGX3991 Leadership principles and practices
MGX4000,MGX4000 Introductory management research methods
MGX4100,MGX4100 Perspectives and paradigms in management theory
MGX4200,MGX4200 Data analysis for organisational research
MGX4300,MGX4300 Contemporary issues in management
MGX4400,MGX4400 Honours research thesis
MGX5000,MGX5000 Introductory management research methods
MGX5461,MGX5461 Contemporary issues in globalisation
MGX5890,MGX5890 International study program in international business
MGX5900,MGX5900 Research report
MGX5901,MGX5901 Research report (introduction)
MGZ5181,MGZ5181 International business strategy and cases
MGZ5640,MGZ5640 Cross-cultural management communication
MGZ5750,MGZ5750 The governance of international trade
MGZ5966,MGZ5966 International business theory and practice
MIC2011,MIC2011 Introduction to microbiology and microbial biotechnology
MIC2022,MIC2022 Microbes in health and disease
MIC3011,MIC3011 Molecular microbiology
MIC3022,MIC3022 Molecular virology and viral pathogenesis
MIC3032,MIC3032 Pathogenesis of bacterial infectious diseases
MIC3041,MIC3041 Medical microbiology
MIC3990,MIC3990 Action in microbiology research project
MID1000,MID1000 Introduction to Midwifery
MID2000,MID2000 Foundations for midwifery practice
MID2010,MID2010 Working with birthing women
MID3000,MID3000 Theory and practice of complex midwifery
MID3110,MID3110 Professional midwifery practice
MID3202,MID3202 Supporting the newborn infant
MID3222,MID3222 Safety in midwifery and nursing contexts
MID4001,MID4001 Preparation for practice (midwifery)
MID5005,MID5005 Advancing midwifery practice
MIMR5001,MIMR5001 Master of biomedical science (Part 1): Monash Institute of Medical Research PT
MIS4100,MIS4100 Regenerative medicine research project
MIS4200,MIS4200 Advanced studies in regenerative medicine
MKB1700,MKB1700 Fundamentals of marketing
MKB2500,MKB2500 Retail management principles
MKB2703,MKB2703 Consumer psychology
MKB2704,MKB2704 Consumer orientated marketing communications
MKB2705,MKB2705 Research methods and analysis
MKB2706,MKB2706 Brand and product management
MKB3801,MKB3801 Sales and distribution
MKB3802,MKB3802 Professional services marketing
MKB3803,MKB3803 Stakeholder marketing
MKB3804,MKB3804 Strategic marketing in social contexts
MKC1200,MKC1200 Principles of marketing
MKC2110,MKC2110 Buyer behaviour in marketing
MKC2130,MKC2130 Marketing decision analysis
MKC2500,MKC2500 Marketing research analysis
MKC2610,MKC2610 Strategic retailing in the global market
MKC3110,MKC3110 Market analysis and strategy development
MKC3140,MKC3140 Marketing strategy implementation
MKC3460,MKC3460 Integrated marketing communication
MKC3500,MKC3500 Survey data analysis
MKF1120,MKF1120 Marketing theory and practice
MKF2111,MKF2111 Buyer behaviour
MKF2121,MKF2121 Marketing research methods
MKF2131,MKF2131 Marketing decision analysis
MKF2401,MKF2401 Marketing issues in packaging design
MKF2521,MKF2521 Brand management
MKF2540,MKF2540 Retail management principles
MKF2801,MKF2801 Marketing insights
MKF3001,MKF3001 Special studies unit
MKF3121,MKF3121 Marketing planning and implementation
MKF3131,MKF3131 Strategic marketing
MKF3151,MKF3151 Marketing planning and strategy
MKF3301,MKF3301 Services marketing
MKF3461,MKF3461 Marketing communication
MKF3471,MKF3471 Sales management and negotiation
MKF3531,MKF3531 International marketing
MKF3621,MKF3621 Advertising management and campaigns
MKF3881,MKF3881 Digital marketing
MKF5150,MKF5150 Major project
MKF5231,MKF5231 Strategic brand management
MKF5260,MKF5260 International marketing
MKF5301,MKF5301 Minor thesis
MKF5351,MKF5351 Marketing strategy masterclass
MKF5371,MKF5371 Business to business marketing
MKF5391,MKF5391 Sales management
MKF5403,MKF5403 Advanced business research methods
MKF5461,MKF5461 Contemporary issues in marketing
MKF5463,MKF5463 Advanced buyer behaviour
MKF5505,MKF5505 Marketing for healthcare managers
MKF5601,MKF5601 Social media marketing
MKF5630,MKF5630 Services marketing
MKF5641,MKF5641 Advanced marketing communication
MKF5660,MKF5660 Relationship marketing
MKF5741,MKF5741 Marketing performance and decision analysis
MKF5760,MKF5760 Marketing leadership in society
MKF5761,MKF5761 Managing supply networks
MKF5801,MKF5801 Customer focused innovation
MKF5911,MKF5911 Theory and process of buyer behaviour
MKF5912,MKF5912 Marketing research
MKF5917,MKF5917 Understanding marketing and consumers
MKF5926,MKF5926 Integrated marketing communication
MKF5955,MKF5955 Marketing and the international consumer
MKF5981,MKF5981 Retailing
MKM5211,MKM5211 Applied business project
MKM5251,MKM5251 Innovation and entrepreneurship
MKM5260,MKM5260 International marketing
MKM5955,MKM5955 Marketing and the international consumer
MKS1120,MKS1120 Marketing theory and practice
MKS2402,MKS2402 Consumer behaviour
MKS2420,MKS2420 Marketing research methods
MKS2431,MKS2431 Business marketing
MKS2460,MKS2460 Integrated marketing communication
MKS3121,MKS3121 Marketing planning and implementation
MKS3440,MKS3440 Marketing strategy
MKS3444,MKS3444 International marketing
MKS3631,MKS3631 Marketing internship
MKS3881,MKS3881 Electronic marketing
MKS5955,MKS5955 Marketing and the international consumer
MKW1120,MKW1120 Marketing theory and practice
MKW2402,MKW2402 Consumer behaviour
MKW2420,MKW2420 Marketing research methods
MKW2431,MKW2431 Business marketing
MKW2460,MKW2460 Integrated marketing communication
MKW2500,MKW2500 Retail marketing
MKW3300,MKW3300 Introduction to social commerce
MKW3301,MKW3301 Services marketing
MKW3440,MKW3440 Marketing strategy
MKW3444,MKW3444 International marketing
MKW3610,MKW3610 Marketing strategy and implementation
MKX2531,MKX2531 Not for profit marketing
MKX3200,MKX3200 Sport marketing and sponsorship
MKX3481,MKX3481 Marketing channels
MKX3521,MKX3521 Global study programs in marketing
MKX3631,MKX3631 Marketing internship
MKX4050,MKX4050 Marketing theory
MKX4060,MKX4060 Marketing research practice
MKX4070,MKX4070 Qualitative research methods
MKX4080,MKX4080 Advanced business research methods
MKX4461,MKX4461 Contemporary issues in marketing
MKX4900,MKX4900 Honours research thesis
MKX5123,MKX5123 Entrepreneurial innovation
MKX5521,MKX5521 Global study programs in marketing
MKX5931,MKX5931 International dimensions of electronic business
MKZ5955,MKZ5955 Marketing and the international consumer
MMD3305,MMD3305 Multimedia studio 5A
MMD3307,MMD3307 Digital arts studio 5A
MMD3308,MMD3308 Digital arts studio 6A
MMD4001,MMD4001 Multimedia design studio 1
MMD5002,MMD5002 Multimedia design studio 2
MMD5003,MMD5003 Multimedia design studio 3
MMT5002,MMT5002 Medicine minor thesis extension unit
MMT5004,MMT5004 Medicine minor thesis extension unit
MNE4070,MNE4070 Research project 3
MPH5002,MPH5002 Foundations of health promotion and program planning
MPH5020,MPH5020 Introduction to epidemiology and biostatistics
MPH5022,MPH5022 Evaluating public health programs
MPH5040,MPH5040 Introductory epidemiology
MPH5041,MPH5041 Introductory biostatistics
MPH5042,MPH5042 Climate change and public health
MPH5200,MPH5200 Regression methods for epidemiology
MPH5203,MPH5203 Environmental influences on health
MPH5207,MPH5207 Chronic disease: Epidemiology and prevention
MPH5213,MPH5213 Research methods
MPH5214,MPH5214 Demographic methods
MPH5218,MPH5218 Infectious diseases: Epidemiology and prevention
MPH5222,MPH5222 Assessment and control of workplace hazards
MPH5231,MPH5231 Research design and project proposal
MPH5232,"MPH5232 Research conduct, analysis, write-up and submission"
MPH5236,MPH5236 Clinical trials
MPH5239,MPH5239 Systematic reviews and meta-analysis
MPH5241,MPH5241 Introduction to occupational health and safety
MPH5242,MPH5242 Psychosocial work environment
MPH5243,MPH5243 Chemical and biological hazards
MPH5244,MPH5244 Ergonomic and physical hazards
MPH5252,MPH5252 Global health care delivery: principles and  challenges
MPH5255,MPH5255 Health and human rights
MPH5256,MPH5256 Injury epidemiology and prevention
MPH5265,MPH5265 Law for health systems
MPH5266,MPH5266 Clinical leadership and management
MPH5267,MPH5267 Principles of health care quality improvement
MPH5268,MPH5268 Economics and financial management in health care
MPH5269,MPH5269 Foundations of health policy
MPH5270,MPH5270 Advanced statistical methods for clinical research
MPH5271,MPH5271 Implementation and innovation in health care
MPH5272,MPH5272 Principles of health systems
MPH5273,MPH5273 Case study in health services management
MPH5274,MPH5274 Public health practicum
MPH5276,MPH5276 Safety management systems
MPH5277,MPH5277 Practical data management
MPH5281,MPH5281 Management theory and practice
MPH5283,"MPH5283 Ethics, good research practice and practical research methods"
MPH5286,MPH5286 Applying and practicing the principles of patient safety and quality improvement
MPH5288,MPH5288 Introduction and challenges in public health
MPH5289,MPH5289 Professional practice development
MPH5301,MPH5301 Health systems and policy
MPH5302,MPH5302 Biostatistics: Concepts and applications
MPH5303,MPH5303 Epidemiology of infectious diseases
MPH5304,MPH5304 Leading and managing in public health and health care
MPH5305,MPH5305 Epidemiology: Concepts and applications
MPH5306,"MPH5306 Health promotion, planning and evaluation in public health"
MPH5307,MPH5307 Introduction to health law principles
MPH5308,MPH5308 Developing health systems
MPH5309,MPH5309 Occupational health and safety
MPH5310,MPH5310 Introduction to environmental health
MPH5311,MPH5311 Safety and quality in health care
MPH5312,MPH5312 Advances in managing patient care processes
MPH5313,MPH5313 Challenges in public health
MPH5314,MPH5314 Epidemiology of chronic disease
MPH5315,MPH5315 Introduction to management
MPH6040,MPH6040 Introductory epidemiology
MPH6041,MPH6041 Introductory biostatistics
MRE5002,MRE5002 Maintenance management
MRE5102,MRE5102 Understanding reliability
MSC4100,MSC4100 Materials science project
MSC4110,MSC4110 Materials science project part-time A
MSC4120,MSC4120 Materials science project part-time B
MSC4200,MSC4200 Advanced materials science
MSC4210,MSC4210 Materials applications part-time A
MSC4220,MSC4220 Materials applications part-time B
MSM5100,MSM5100 Research project - Master of Biomedical Science MUM
MSM5101,MSM5101 Research project - Master of Biomedical Science MUM (part-time)
MSM5200,MSM5200 Advanced studies in biomedical sciences MUM
MSM5201,MSM5201 Advanced studies in biomedical sciences MUM (part-time)
MTE2541,"MTE2541 Crystal structures, thermodynamics and phase equilibria"
MTE2542,MTE2542 Microstructural development
MTE2544,MTE2544 Functional materials
MTE2545,MTE2545 Polymers and ceramics 1
MTE2546,MTE2546 Mechanics of materials
MTE2548,MTE2548 Biomaterials 1
MTE3541,MTE3541 Materials durability
MTE3542,MTE3542 Microstructural design in structural materials
MTE3543,MTE3543 Microstructure to applications: the mechanics of materials
MTE3544,MTE3544 Management and practice in materials engineering
MTE3545,MTE3545 Functional materials and devices
MTE3546,MTE3546 Polymers and ceramics 2
MTE3547,MTE3547 Materials characterisation and modelling
MTE3548,MTE3548 Structure-property relationships in materials
MTE4525,MTE4525 Project 1
MTE4526,MTE4526 Project 2
MTE4571,MTE4571 Materials engineering design and practice
MTE4572,MTE4572 Polymer and composite processing and engineering
MTE4573,MTE4573 Processing and engineering of metals and ceramics
MTE4590,MTE4590 Modelling of materials
MTE4592,MTE4592 Advanced ceramics and applications
MTE4593,MTE4593 Materials and sustainability
MTE4594,"MTE4594 Engineering alloy design, processing and selection"
MTE4595,MTE4595 Corrosion mechanisms and protection methods
MTE4596,MTE4596 Biomaterials 2
MTE4597,MTE4597 Engineering with nanomaterials
MTE4598,MTE4598 Electron microscopy
MTE5881,MTE5881 Applied crystallography in advanced materials characterisation
MTE5882,MTE5882 Advanced polymeric materials
MTE5883,MTE5883 Environmental durability and protection of metals and engineering materials
MTE5884,MTE5884 Advanced photovoltaics and energy storage
MTE5885,MTE5885 Biomaterials and biomechanics
MTE5886,MTE5886 Additive manufacturing of metallic materials
MTE5887,MTE5887 Additive manufacturing of polymeric and functional materials
MTE6410,MTE6410 Research practice in materials science and engineering
MTE6881,MTE6881 Applied crystallography in advanced materials characterisation
MTE6882,MTE6882 Advanced polymeric materials
MTE6883,MTE6883 Environmental durability and protection of metals and engineering materials
MTE6884,MTE6884 Advanced photovoltaics and energy storage
MTE6885,MTE6885 Biomaterials and biomechanics
MTE6886,MTE6886 Additive manufacturing of metallic materials
MTE6887,MTE6887 Additive manufacturing of polymeric and functional materials
MTH1010,MTH1010 Functions and their applications
MTH1020,MTH1020 Analysis of change
MTH1030,MTH1030 Techniques for modelling
MTH1035,MTH1035 Techniques for modelling (advanced)
MTH2010,MTH2010 Multivariable calculus
MTH2015,MTH2015 Multivariable calculus (advanced)
MTH2021,MTH2021 Linear algebra with applications
MTH2025,MTH2025 Linear algebra (advanced)
MTH2032,MTH2032 Differential equations with modelling
MTH2040,MTH2040 Mathematical modelling
MTH2051,MTH2051 Introduction to computational mathematics
MTH2121,MTH2121 Algebra and number theory
MTH2132,MTH2132 The nature and beauty of mathematics
MTH2140,MTH2140 Real analysis
MTH2222,MTH2222 Mathematics of uncertainty
MTH2232,MTH2232 Mathematical statistics
MTH3000,MTH3000 Mathematics research project level 3
MTH3011,MTH3011 Partial differential equations
MTH3020,MTH3020 Complex analysis and integral transforms
MTH3051,MTH3051 Introduction to computational mathematics
MTH3060,MTH3060 Advanced ordinary differential equations
MTH3110,MTH3110 Differential geometry
MTH3121,MTH3121 Algebra and number theory
MTH3130,MTH3130 Topology: The mathematics of shape
MTH3140,MTH3140 Real analysis
MTH3150,MTH3150 Algebra and number theory 2
MTH3160,"MTH3160 Metric spaces, Banach spaces, Hilbert spaces"
MTH3170,MTH3170 Network mathematics
MTH3230,MTH3230 Time series and random processes in linear systems
MTH3241,MTH3241 Random processes in the sciences and engineering
MTH3251,MTH3251 Financial mathematics
MTH3260,MTH3260 Statistics of stochastic processes
MTH3310,MTH3310 Applied mathematical modelling
MTH3320,MTH3320 Computational linear algebra
MTH3330,MTH3330 Optimisation and operations research
MTH3360,MTH3360 Fluid dynamics
MTH3401,MTH3401 Special topics in mathematics 1
MTH3402,MTH3402 Special topics in mathematics 2
MTH4010,MTH4010 Mathematics honours topic A
MTH4020,MTH4020 Mathematics honours topic B
MTH4030,MTH4030 Mathematics honours topic C
MTH4040,MTH4040 Mathematics honours topic D
MTH4089,MTH4089 Computational statistical inference
MTH4099,MTH4099 Measure theory
MTH4100,MTH4100 Mathematics research studies
MTH4111,MTH4111 Differential geometry
MTH4113,MTH4113 Low-dimensional topology
MTH4115,MTH4115 Algebraic topology
MTH4121,MTH4121 Analysis on manifolds
MTH4123,MTH4123 Partial differential equations
MTH4141,MTH4141 Computational group theory
MTH4151,MTH4151 Advanced graph theory
MTH4153,MTH4153 Combinatorics
MTH4200,MTH4200 Advanced studies in mathematics
MTH4311,MTH4311 Methods of applied mathematics
MTH4321,MTH4321 Methods of computational mathematics
MTH4323,MTH4323 Numerical analysis and control of differential equations
MTH4331,MTH4331 Optimisation for data analytics
MTH4333,MTH4333 Discrete optimisation
MTH4341,MTH4341 Fluid dynamics and turbulence
MTH4343,MTH4343 Magnetohydrodynamics and visualisation of scientific data
MTH4351,MTH4351 Mathematical biology
MTH5000,MTH5000 Mathematics master project
MTH5010,MTH5010 Special topics in advanced mathematics 1
MTH5020,MTH5020 Special topics in advanced mathematics 2
MTH5089,MTH5089 Computational statistical inference
MTH5099,MTH5099 Measure theory
MTH5111,MTH5111 Differential geometry
MTH5112,MTH5112 Partial differential equations in finance
MTH5113,MTH5113 Low-dimensional topology
MTH5115,MTH5115 Algebraic topology
MTH5121,MTH5121 Analysis on manifolds
MTH5123,MTH5123 Partial differential equations
MTH5141,MTH5141 Computational group theory
MTH5151,MTH5151 Advanced graph theory
MTH5153,MTH5153 Combinatorics
MTH5210,MTH5210 Stochastic calculus and mathematical finance
MTH5220,MTH5220 The theory of martingales in discrete time
MTH5230,MTH5230 Markov chains and random walks
MTH5311,MTH5311 Methods of applied mathematics
MTH5321,MTH5321 Methods of computational mathematics
MTH5323,MTH5323 Numerical analysis and control of differential equations
MTH5331,MTH5331 Optimisation for data analytics
MTH5333,MTH5333 Discrete optimisation
MTH5341,MTH5341 Fluid dynamics and turbulence
MTH5343,MTH5343 Magnetohydrodynamics and visualisation of scientific data
MTH5351,MTH5351 Mathematical biology
MTH5510,MTH5510 Quantitative risk management
MTH5520,MTH5520 Interest rate modelling
MTH5530,MTH5530 Computational methods in finance
MTH5540,MTH5540 Statistical learning in finance
MTH5550,MTH5550 Quantitative trading and market microstructure
MTH5810,MTH5810 Industry research project
MTH5820,MTH5820 Minor industry research project
MTH5830,MTH5830 Industry placement
MTH5840,MTH5840 Minor industry placement
NEH4012,NEH4012 Interprofessional practice in community and hospital settings
NUR1013,NUR1013 Indigenous health for nursing and midwifery practice
NUR1110,NUR1110 Communication and scholarship in nursing and midwifery
NUR1111,NUR1111 Global health and cultural competence in nursing and midwifery practice
NUR1112,NUR1112 Fundamental skills and knowledge for nursing and midwifery practice 1
NUR1113,"NUR1113 Law, ethics and leadership in nursing and midwifery"
NUR1114,NUR1114 Fundamental skills and knowledge for nursing and midwifery practice 2
NUR2005,NUR2005 Introduction to maternity and paediatric nursing
NUR2223,NUR2223 Safety in healthcare contexts
NUR2225,NUR2225 Mental health nursing practice contexts
NUR2226,NUR2226 Nursing practice contexts 1
NUR2227,NUR2227 Primary health care and health promotion in nursing and midwifery contexts
NUR2228,NUR2228 Nursing practice contexts 2
NUR2229,NUR2229 Nursing practice contexts 3
NUR2447,NUR2447 Clinical concepts
NUR3001,NUR3001 Evidence based health care
NUR3002,NUR3002 Integrated nursing practice 3
NUR3003,NUR3003 Education for clinical practice
NUR3004,NUR3004 Preparing for practice
NUR3005,NUR3005 Chronic illness management in primary care
NUR3022,NUR3022 Integrated nursing practice 4
NUR3310,NUR3310 Translation of nursing knowledge to complex acute care practice
NUR3312,NUR3312 Translation of nursing knowledge in preparation for professional practice
NUR4111,NUR4111 Translation of nursing knowledge for primary care practice
NUR4113,NUR4113 Translation of nursing knowledge for leadership in practice
NUR4401,NUR4401 Clinical honours thesis 1: Applied research methods and skills
NUR4402,NUR4402 Clinical honours thesis 2: Framing a research proposal
NUR4403,NUR4403 Clinical honours thesis 3: Conducting a research project
NUR4404,NUR4404 Clinical honours thesis 4: Analysing and reporting research
NUR5002,NUR5002 Contemporary nursing practice 2
NUR5003,NUR5003 Contemporary nursing practice 3
NUR5004,NUR5004 Contemporary nursing practice 4
NUR5008,NUR5008 Contemporary psychotherapies for nurses
NUR5011,NUR5011 Contemporary nursing in context 1
NUR5022,NUR5022 Contemporary nursing in context 2
NUR5033,NUR5033 Contemporary nursing in context 3
NUR5111,NUR5111 Contemporary nursing practice 1
NUR5112,NUR5112 Nursing practice in the Australian healthcare context
NUR5113,NUR5113 Nursing in the Australian context
NUR5202,NUR5202 Nursing informatics
NUR5204,NUR5204 Education in health care practice
NUR5208,NUR5208 Therapeutic medication management
NUR5209,NUR5209 Education program development
NUR5210,NUR5210 Disaster and emergency nursing management
NUR5214,NUR5214 Advanced therapeutic interaction in nursing
NUR5215,NUR5215 Mental health nursing concepts and practice
NUR5217,NUR5217 Advanced paediatric nursing
NUR5218,NUR5218 Advanced clinical decision making
NUR5227,NUR5227 Integrated mental health care
NUR5228,NUR5228 Theories and philosophies of mental health nursing
NUR5229,NUR5229 Challenges and controversies in mental health nursing practice
NUR5315,NUR5315 Advanced practice in context
NUR5325,NUR5325 Clinical leadership in nursing
NUR5326,NUR5326 Leading improvement and innovation in the quality and safety of nursing and health care
NUR5327,NUR5327 Management and leadership of professional nursing practice
NUR5411,NUR5411 Advanced clinical assessment and diagnostic reasoning
NUR5600,NUR5600 Nurse practitioner essentials
NUR5703,NUR5703 Pathophysiology for advanced clinical nursing
NUR5704,NUR5704 Pathophysiology for advanced paediatric clinical nursing
NUR5705,NUR5705 Perioperative nursing 1
NUR5706,NUR5706 Perioperative nursing 2
NUR5708,NUR5708 Specialist nursing practice
NUR5833,NUR5833 Refugee health and wellbeing
NUR5844,NUR5844 Population health and health promotion
NUR5850,NUR5850 Working cross-culturally in contemporary health care
NUR5860,NUR5860 Health education theory and practice
NUR5870,NUR5870 End of life care in nursing contexts
NUR5923,NUR5923 Intensive care nursing 1
NUR5924,NUR5924 Intensive care nursing 2
NUR5925,NUR5925 Emergency nursing 1
NUR5926,NUR5926 Emergency nursing 2
NUR5927,NUR5927 Advanced medical/surgical nursing practice 1
NUR5928,NUR5928 Advanced medical/surgical nursing practice 2
NUT1001,NUT1001 Personal and professional perspectives in nutrition
NUT1002,NUT1002 Evaluating the evidence: Nutrition and population health
NUT1010,NUT1010 Human nutrition: An introduction to nutrients
NUT1011,NUT1011 Human nutrition: An introduction to nutrients
NUT1101,NUT1101 Science foundations
NUT1102,NUT1102 Food science
NUT1103,NUT1103 Human biology for nutrition
NUT2001,NUT2001 Health across the lifespan
NUT2002,NUT2002 Applied research methods in nutrition
NUT2102,"NUT2102 Food: Science, composition and skills"
NUT2103,NUT2103 Integrated science systems
NUT2104,NUT2104 Nutritional biochemistry
NUT3001,NUT3001 Evidence based nutrition
NUT3002,"NUT3002 Nutrition, activity and health in chronic diseases"
NUT3003,NUT3003 Exercise physiology and sports nutrition
NUT3004,NUT3004 Nutrition controversies
NUT3005,NUT3005 Nutrition assessment
NUT3006,NUT3006 Food sustainability systems
NUT3007,NUT3007 Work placement
NUT3008,"NUT3008 Biochemistry, genetics and molecular nutrition"
NUT3082,NUT3082 Public health nutrition
NUT4001,NUT4001 Foundations of dietetic practice
NUT4111,NUT4111 Research skills
NUT4121,NUT4121 Honours research project 1
NUT4122,NUT4122 Honours research project 2
NUT5001,NUT5001 Introduction to dietetic skills
NUT5002,NUT5002 Practice and research in public health nutrition
NUT5003,NUT5003 Dietetic practice 1
NUT5004,NUT5004 Food for dietetic practice
NUT5005,NUT5005 Dietetic practice 2
NUT5006,NUT5006 Practice and research in dietetics
OCC1011,OCC1011 Professional issues
OCC1012,OCC1012 Occupational science
OCC1021,OCC1021 Psychology for occupational therapy
OCC1022,OCC1022 Foundations of occupational therapy practice
OCC1032,OCC1032 Occupational development across the lifespan
OCC2012,OCC2012 Foundation clinical sciences for occupational therapy
OCC2013,OCC2013 Introduction to occupational therapy professional practice
