code,title,uni,state
ELEC2004,"Circuits, Signals & Systems",University of Queensland,QLD
ENGG2800,Team Project I,University of Queensland,QLD
MATH2010,Analysis of Ordinary Differential Equations,University of Queensland,QLD
STAT2202,Probability Models for Engineering & Science,University of Queensland,QLD
CSSE3010,Embedded Systems Design & Interfacing,University of Queensland,QLD
ELEC3004,"Signals, Systems & Control",University of Queensland,QLD
ELEC3400,Electronic Circuits,University of Queensland,QLD
ELEC3100,Fundamentals of Electromagnetic Fields & Waves,University of Queensland,QLD
ELEC3300,Electrical Energy Conversion & Utilisation,University of Queensland,QLD
ENGG3800,Team Project II,University of Queensland,QLD
"[	
	ENGG4801",Thesis Project,University of Queensland,QLD
"[	
	ENGG4802",Thesis Project,University of Queensland,QLD
"[	
	ENGG4805",Thesis Project,University of Queensland,QLD
COMS4103,Photonics,University of Queensland,QLD
COMS4104,Microwave Engineering,University of Queensland,QLD
COMS4105,Communication Systems,University of Queensland,QLD
CSSE4010,Digital System Design,University of Queensland,QLD
ELEC4300,Power Systems Analysis,University of Queensland,QLD
ELEC4400,Advanced Electronic & Power Electronics Design,University of Queensland,QLD
ELEC4620,Digital Signal Processing,University of Queensland,QLD
ELEC4630,Image Processing and Computer Vision,University of Queensland,QLD
METR4201,Control Engineering 1,University of Queensland,QLD
METR4202,Robotics & Automation,University of Queensland,QLD
COMP3880,International Software Development,University of Queensland,QLD
COMS4200,Computer Networks II,University of Queensland,QLD
CSSE4011,Advanced Embedded Systems,University of Queensland,QLD
ELEC4000,Special Topics in Electrical Engineering 4A,University of Queensland,QLD
ELEC4302,Power System Protection,University of Queensland,QLD
ELEC4320,Modern Asset Management and Condition Monitoring in Power System,University of Queensland,QLD
ELEC4001,Special Topics in Electrical Engineering 4B,University of Queensland,QLD
ELEC4403,Medical & Industrial Instrumentation,University of Queensland,QLD
ELEC4601,Medical Imaging,University of Queensland,QLD
ENGG4800,Project Management,University of Queensland,QLD
ENGG4020,Systems Safety Engineering,University of Queensland,QLD
CSSE4004,Distributed Computing,University of Queensland,QLD
DECO1400,Introduction to Web Design,University of Queensland,QLD
INFS1200,Introduction to Information Systems,University of Queensland,QLD
MECH2410,Fundamentals of Fluid Mechanics,University of Queensland,QLD
MECH2100,Machine Element Design,University of Queensland,QLD
MECH2210,Intermediate Mechanical & Space Dynamics,University of Queensland,QLD
MECH2700,Engineering Analysis I,University of Queensland,QLD
MECH3400,Thermodynamics & Heat Transfer,University of Queensland,QLD
MECH3600,Engineering Management & Communication,University of Queensland,QLD
STAT2201,Analysis of Engineering & Scientific Data,University of Queensland,QLD
MECH3300,Finite Element Method & Fracture Mechanics,University of Queensland,QLD
MECH3100,Mechanical Systems Design,University of Queensland,QLD
MECH3200,Advanced Dynamics & Vibrations,University of Queensland,QLD
MECH3410,Fluid Mechanics,University of Queensland,QLD
ENGG4011,Professional Engineering Project,University of Queensland,QLD
MECH4500,Engineering Thesis,University of Queensland,QLD
MECH4501,Engineering Thesis,University of Queensland,QLD
MECH4552,Major Design Project,University of Queensland,QLD
AERO4300,Aerospace Composites,University of Queensland,QLD
AERO4450,Aerospace Propulsion,University of Queensland,QLD
AERO4470,Hypersonics & Rarefied Gas Dynamics,University of Queensland,QLD
AERO4800,Space Engineering,University of Queensland,QLD
MECH3250,Engineering Acoustics,University of Queensland,QLD
MECH3750,Engineering Analysis II,University of Queensland,QLD
MECH4480,Computational Fluid Dynamics,University of Queensland,QLD
MECH4950,Advanced Manufacturing in Practice,University of Queensland,QLD
MECH4951,Special Topics D,University of Queensland,QLD
METR3100,Control System Implementation,University of Queensland,QLD
AERO4100,Aero Design and Manufacturing,University of Queensland,QLD
AERO4200,Flight Mechanics & Avionics,University of Queensland,QLD
METR2800,Mechatronic System Design Project I,University of Queensland,QLD
METR4810,Mechatronic System Design Project II,University of Queensland,QLD
"[	
	METR4900",Thesis/Design Project,University of Queensland,QLD
"[	
	METR4901",Thesis/Design Project,University of Queensland,QLD
MINE2106,Resource Geology & Mine Surveying,University of Queensland,QLD
MINE3120,Resource Estimation,University of Queensland,QLD
MINE3122,Mining Systems,University of Queensland,QLD
MINE3123,Mine Planning,University of Queensland,QLD
MINE3124,Mine Ventilation,University of Queensland,QLD
MINE3125,Rock Breakage,University of Queensland,QLD
MINE4124,Hard Rock Mine Design & Feasibility,University of Queensland,QLD
MINE4125,Coal Mine Design and Feasibility,University of Queensland,QLD
MINE3109,Special Topics in Mining II,University of Queensland,QLD
MINE3126,Underground Mining Systems,University of Queensland,QLD
MINE3127,Socio-Environmental Aspects of Mining,University of Queensland,QLD
MINE3128,Surface Mining Systems,University of Queensland,QLD
MINE4128,Coal Mine Strata Control,University of Queensland,QLD
DECO2800,Design Computing Studio 2 - Testing & Evaluation,University of Queensland,QLD
CSSE3002,The Software Process,University of Queensland,QLD
DECO3800,Design Computing Studio 3 - Proposal,University of Queensland,QLD
DECO3801,Design Computing Studio 3 - Build,University of Queensland,QLD
COMP4500,Advanced Algorithms & Data Structures,University of Queensland,QLD
DECO3500,Social & Mobile Computing,University of Queensland,QLD
DECO4500,Advanced Human-Computer Interaction,University of Queensland,QLD
INFS3202,Web Information Systems,University of Queensland,QLD
INFS3208,Cloud Computing,University of Queensland,QLD
ENGG7290,Engineering Placement Semester,University of Queensland,QLD
CHEE7111,Advanced Process and System Modelling,University of Queensland,QLD
CHEE7112,Integrated Safety Design and Management,University of Queensland,QLD
CHEE7113,Whole of Process Optimisation and Control,University of Queensland,QLD
CHEE7103,Chemical Engineering ME Design Project,University of Queensland,QLD
ENGG7701,Engineering Grand Challenges,University of Queensland,QLD
CHEE7502,Sustainable Bioresource Engineering,University of Queensland,QLD
CIVL7131,Urban Hydrology,University of Queensland,QLD
ENGG7602,Advanced Engineering Laboratory Techniques,University of Queensland,QLD
ENVM7524,Carbon & Energy Management,University of Queensland,QLD
MATE7001,Environmental Performance of Materials,University of Queensland,QLD
MATE7013,Advanced Manufacturing,University of Queensland,QLD
TIMS7317,Corporate Sustainability,University of Queensland,QLD
WATR7103,Advanced Wastewater and Biosolids Treatment,University of Queensland,QLD
WATR7104,"Sewer Networks - Design, Operation and Maintenance",University of Queensland,QLD
WATR7105,Integrated Urban Water Management,University of Queensland,QLD
WATR7106,Emerging Issues in the Urban Water Cycle and Public Health,University of Queensland,QLD
WATR7107,Wastewater Modelling and Control,University of Queensland,QLD
WATR7109,"Drinking Water Supply: Source, Treatment and Distribution",University of Queensland,QLD
MGTS7523,System Dynamics,University of Queensland,QLD
CIVL7500,Research Thesis,University of Queensland,QLD
CIVL7501,Research Thesis,University of Queensland,QLD
CIVL7135,Advanced Environmental Monitoring Techniques for Civil Engineers,University of Queensland,QLD
CIVL7155,Environmental Fluid Mechanics - Modelling Applications,University of Queensland,QLD
CIVL7215,Ground Improvement & Remediation Technologies,University of Queensland,QLD
CIVL7225,Dam and Embankment Engineering,University of Queensland,QLD
CIVL7350,Design of Composite Structures,University of Queensland,QLD
CIVL7415,Spatial and Quantitative Methods for Transport Data Analytics,University of Queensland,QLD
CIVL7425,Strategic Transport Modelling,University of Queensland,QLD
FIRE7660,Structural Fire Engineering,University of Queensland,QLD
CIVL7170,Pollution Control in Cities,University of Queensland,QLD
CIVL7235,Underground Structures,University of Queensland,QLD
CIVL7315,Advanced Concrete Structures and Concrete Technology,University of Queensland,QLD
CIVL7360,Computational Design and Digital Workflows,University of Queensland,QLD
CIVL7435,Traffic Simulation: Methods and Applications,University of Queensland,QLD
CIVL7505,Research Methods for Civil Engineers,University of Queensland,QLD
FIRE7620,Fire Dynamics,University of Queensland,QLD
FIRE7500,Research Thesis,University of Queensland,QLD
FIRE7501,Research Thesis,University of Queensland,QLD
FIRE7640,Fire Dynamics Laboratory,University of Queensland,QLD
FIRE7680,Fire Engineering Design: Explicit Quantification of Safety,University of Queensland,QLD
MATH1050,Mathematical Foundations[5],University of Queensland,QLD
COMS7305,Advanced Microwave Engineering,University of Queensland,QLD
COMS7307,Advanced Photonics,University of Queensland,QLD
COMS7309,Computational Techniques in Electromagnetics,University of Queensland,QLD
ELEC7051,Transformer Technology Design and Operation,University of Queensland,QLD
ELEC7309,Power System Planning and Reliability,University of Queensland,QLD
ELEC7310,Electricity Market Operation and Security,University of Queensland,QLD
ELEC7313,Renewable Energy Integration: Technologies to Technical Challenges,University of Queensland,QLD
ELEC7901,Advanced Medical Device Engineering,University of Queensland,QLD
ELEC7902,Biomedical Signal Processing,University of Queensland,QLD
METR7203,Control Engineering 2,University of Queensland,QLD
COMS7000,Advanced Topics in Communications I,University of Queensland,QLD
COMS7308,Antenna Design,University of Queensland,QLD
COMS7310,Radar and Electronic Warfare Fundamentals,University of Queensland,QLD
CSSE7080,Advanced Topics in Computer Systems A,University of Queensland,QLD
CSSE7081,Advanced Topics in Computer Systems B,University of Queensland,QLD
ELEC7300,Advanced Topics in Power,University of Queensland,QLD
ENGG7300,Advanced Topics in Engineering I,University of Queensland,QLD
ENGG7301,Advanced Topics in Engineering II,University of Queensland,QLD
CSSE7610,Concurrency: Theory and Practice,University of Queensland,QLD
ENGG7302,Advanced Computational Techniques in Engineering,University of Queensland,QLD
ENGG7811,Research Methods,University of Queensland,QLD
PUBH7600,Introduction to Epidemiology,University of Queensland,QLD
PUBH7630,Introduction to Biostatistics,University of Queensland,QLD
PUBH7632,Advanced Biostatistics & Epidemiology,University of Queensland,QLD
INFS7410,Information Retrieval and Web Search,University of Queensland,QLD
CSSE7090,Advanced Topics in Software Engineering A,University of Queensland,QLD
CSSE7091,Advanced Topics in Software Engineering B,University of Queensland,QLD
MATE7015,Additive Manufacturing,University of Queensland,QLD
MECH7101,Design of Experiments,University of Queensland,QLD
ELEC7303,Power Systems Analysis,University of Queensland,QLD
ELEC7606,Medical Imaging,University of Queensland,QLD
ENGG7600,Advanced Engineering Practice,University of Queensland,QLD
ENGG7601,Experimental Design,University of Queensland,QLD
MECH7900,Special Topics in Mechanical Engineering,University of Queensland,QLD
COMP7000,Special Topics in Computer Science 7A,University of Queensland,QLD
COMP7001,Special Topics in Computer Science 7B,University of Queensland,QLD
CSSE7630,Principles of Program Analysis,University of Queensland,QLD
CSSE7640,Formal Modelling and Verification,University of Queensland,QLD
DECO7000,Special Topics in Design Computing 7A,University of Queensland,QLD
DECO7001,Special Topics in Design Computing 7B,University of Queensland,QLD
"[	
	BIOL1030",Global Challenges in Biology,University of Queensland,QLD
"[	
	ERTH3205",Geochemistry and Geochronology,University of Queensland,QLD
"[	
	ERTH3250",Hydrogeology,University of Queensland,QLD
"[	
	GEOS2100",Environmental Systems,University of Queensland,QLD
"[	
	GEOS2101",Climatology & Hydrology,University of Queensland,QLD
"[	
	GEOS2103",Biogeography & Geomorphology,University of Queensland,QLD
LAND2003,The Soil Environment,University of Queensland,QLD
LAND3006,"Soils, Landscapes & Environments",University of Queensland,QLD
AGRC1040,Food for a Healthy Planet,University of Queensland,QLD
ENVM1512,Ecological Economics,University of Queensland,QLD
ENVM2100,Sustainable Development,University of Queensland,QLD
"[	
	BIOL2015",Ecology Field Studies,University of Queensland,QLD
"[	
	BIOL3016",Outback Ecology Field Studies,University of Queensland,QLD
AGRC3035,Short International Experience,University of Queensland,QLD
ANIM1026,Australian Terrestrial Vertebrates,University of Queensland,QLD
ANIM3018,Wildlife Technologies,University of Queensland,QLD
ENVM2101,Sustainable Consumption and Production,University of Queensland,QLD
ENVM3001,Principles of Wildlife Management,University of Queensland,QLD
ENVM3211,Environmental Toxicology and Monitoring,University of Queensland,QLD
ENVM3517,Protected Area Management,University of Queensland,QLD
LPWM3005,Game Management - the Science of Sustainable Use,University of Queensland,QLD
SCIE1000,Theory & Practice in Science,University of Queensland,QLD
"[	
	AGRC1040",Food for a Healthy Planet,University of Queensland,QLD
"[	
	CHEM2050",Intermediate Chemistry 1,University of Queensland,QLD
"[	
	CHEM2052",Chemical Biology,University of Queensland,QLD
"[	
	BIOL3204",Plant Adaptation and Global Change,University of Queensland,QLD
AGRC3006,Pasture Science,University of Queensland,QLD
ENVM2522,Carbon & Energy Management,University of Queensland,QLD
COMP2048,Theory of Computing,University of Queensland,QLD
CSSE3006,Special Projects in Computer Systems and Software Engineering,University of Queensland,QLD
BIOT2002,Introduction to Biotechnology,University of Queensland,QLD
BIOT3004,Commercialisation of Biotechnology Products,University of Queensland,QLD
BIOT3009,"Quality Management Systems in Biotechnology: GMP, GLP, GCP",University of Queensland,QLD
STAT1201,Analysis of Scientific Data,University of Queensland,QLD
ADVT2509,Foundations of Advertising,University of Queensland,QLD
ADVT3505,Advertising Strategy,University of Queensland,QLD
ADVT2506,Online Advertising,University of Queensland,QLD
ADVT2510,Advertising Media,University of Queensland,QLD
ADVT2511,Advertising & Consumer Culture,University of Queensland,QLD
ADVT3506,Advertising Research,University of Queensland,QLD
ADVT3507,Creative Advertising and Production,University of Queensland,QLD
ADVT3508,Contemporary Issues in Advertising,University of Queensland,QLD
ECON2420,The Macroeconomy & Business Conditions,University of Queensland,QLD
MGTS2604,Introduction to Human Resource Management,University of Queensland,QLD
IBUS2301,International Business Management,University of Queensland,QLD
IBUS3310,International Business Operations,University of Queensland,QLD
ACCT3106,Analysis of Financial Statements,University of Queensland,QLD
BISM3208,Information Systems Strategy,University of Queensland,QLD
DECO2200,Graphic Design,University of Queensland,QLD
DECO2300,Digital Prototyping,University of Queensland,QLD
DECO3850,Physical Computing & Interaction Design Studio,University of Queensland,QLD
HLTH3001,Practicum in Health Sciences,University of Queensland,QLD
PHYL2730,Exercise Physiology,University of Queensland,QLD
ACCT1101,Accounting for Decision Making,University of Queensland,QLD
ANAT2000,Functional Musculoskeletal Anatomy - Health Science,University of Queensland,QLD
BIOM2015,Physiology and Pharmacology of Human Disease,University of Queensland,QLD
BISM1201,Transforming Business with Information Systems,University of Queensland,QLD
ACCT2101,Financial Reporting,University of Queensland,QLD
BISM2233,eBusiness Systems and Strategy,University of Queensland,QLD
LAWS1100,Business Law,University of Queensland,QLD
MGTS1301,Introduction to Management,University of Queensland,QLD
SOSC2288,Community Development: Local and International Practices,University of Queensland,QLD
SOSC6100,Social Science Thesis,University of Queensland,QLD
MUSC3231,Composition 3,University of Queensland,QLD
MUSC4231,Composition 4,University of Queensland,QLD
MUSC4420,Independent Study in Historical Musicology,University of Queensland,QLD
MUSC3145,Advanced Chamber Music Performance 1,University of Queensland,QLD
MUSC3155,Advanced Chamber Music Performance 1,University of Queensland,QLD
MUSC3211,Practical Studies 3,University of Queensland,QLD
MUSC3215,Practical Studies 3,University of Queensland,QLD
MUSC4211,Practical Studies 4,University of Queensland,QLD
COMP3320,Vulnerability Assessment and Penetration Test,University of Queensland,QLD
COMS4507,Advanced Topics in Security,University of Queensland,QLD
AGRC1041,Cell and Tissue Biology for Agriculture and Veterinary Science,University of Queensland,QLD
VETS1060,Animal and Veterinary Biology,University of Queensland,QLD
AGRC2001,Agricultural Biochemistry,University of Queensland,QLD
AGRC2045,Molecular and quantitative genetics,University of Queensland,QLD
AGRC3042,Animal and Plant Biosecurity,University of Queensland,QLD
ANIM3019,Animal Reproduction,University of Queensland,QLD
VETS2031,Comparative Structure and Function for Animal Biosciences,University of Queensland,QLD
ANIM3061,Animal Nutrigenomics and Metabolism,University of Queensland,QLD
ANIM3062,Emerging Issues in Animal Bioscience,University of Queensland,QLD
ANIM3063,Animal Welfare & Ethics,University of Queensland,QLD
VETS3040,Mechanisms of Animal Disease,University of Queensland,QLD
VETS3041,"Stem Cells, Clones & Genetically Modified Organisms",University of Queensland,QLD
VETS3042,Ecological and Disease Genetics,University of Queensland,QLD
ENVM3215,"People, Fire and Environment",University of Queensland,QLD
CHEE4301,Nanomaterials,University of Queensland,QLD
GEOS2110,Tectonics of Active Plate Boundaries,University of Queensland,QLD
NEUR1020,The Brain and Behavioural Sciences,University of Queensland,QLD
NEUR2020,Neuroscience for Psychologists,University of Queensland,QLD
NEUR3192,Sensory Neuroscience,University of Queensland,QLD
NEUR3302,Cognitive Neuroscience,University of Queensland,QLD
ANTH2010,Critical Anthropology & Indigenous Australians,University of Queensland,QLD
HIST2015,"Vikings: Raiders, Traders, Invaders",University of Queensland,QLD
ANTH1008,Being Human: Cultural Diversity and Experience,University of Queensland,QLD
ANTH1030,Anthropology of Current World Issues,University of Queensland,QLD
ANTH2020,Theory and Society in the Pacific,University of Queensland,QLD
ANTH2018,Consumption & Material Culture,University of Queensland,QLD
ANTH2060,"Ecology, Culture, and Field Research",University of Queensland,QLD
ANTH3140,Anthropological Futures,University of Queensland,QLD
COMU1002,Communicating Across Cultures: Theory and Practice,University of Queensland,QLD
CHIN2750,Fundamentals in English > Chinese Translation,University of Queensland,QLD
HIST2603,The History of Sexuality,University of Queensland,QLD
ENVM2203,Environmental Impact Assessment,University of Queensland,QLD
ENVM3220,Resource Management and Planning,University of Queensland,QLD
HIST3004,The Problematic Past: History and Controversy,University of Queensland,QLD
POLS2224,Culture and World Politics,University of Queensland,QLD
JAPN1011,Foundational Japanese 1,University of Queensland,QLD
JAPN1012,Foundational Japanese 2,University of Queensland,QLD
JAPN2021,Foundational Japanese 3,University of Queensland,QLD
JAPN2022,Foundational Japanese 4,University of Queensland,QLD
JAPN3209,Introduction to Japanese Linguistics,University of Queensland,QLD
KORN3101,Advanced Korean I,University of Queensland,QLD
KORN3201,Advanced Korean II,University of Queensland,QLD
MUSC3840,Multi-Instrumental Pedagogy,University of Queensland,QLD
MUSC2501,Musicology and Early Music,University of Queensland,QLD
PHIL2330,Political Philosophy and Applied Ethics,University of Queensland,QLD
PHIL2750,Economic Justice,University of Queensland,QLD
PHRM4080,Independent Research Project,University of Queensland,QLD
PHRM4011,Integrated Patient Centred Care 1,University of Queensland,QLD
PHRM4031,The Business of Health,University of Queensland,QLD
PHRM4012,Integrated Patient Centred Care 2,University of Queensland,QLD
PHRM4062,QUM Pharmacy Practice Placement,University of Queensland,QLD
AGRC2040,Agronomy,University of Queensland,QLD
ANIM2021,Animal Environmental Physiology,University of Queensland,QLD
ANIM2053,Animal Nutrition,University of Queensland,QLD
VETS2032,Animal Pathogens and Immunity,University of Queensland,QLD
VETS2033,Laboratory Animal Science,University of Queensland,QLD
ANIM3060,Animals in a Changing Environment,University of Queensland,QLD
"[	
	COMP6801",Computer Science Honours Project,University of Queensland,QLD
"[	
	COMP6802",Computer Science Honours Project,University of Queensland,QLD
"[	
	COMP6803",Computer Science Research Project,University of Queensland,QLD
"[	
	COMP6804",Computer Science Research Project,University of Queensland,QLD
COMP4000,Special Topics in Computer Science 4A,University of Queensland,QLD
COMP4001,Special Topics in Computer Science 4B,University of Queensland,QLD
COMP4002,Special Topics in Computer Science 4C,University of Queensland,QLD
COMP4003,Special Topics Computer Science 4D,University of Queensland,QLD
COMP4004,Special Topics in Computer Science 4E,University of Queensland,QLD
COMP4005,Special Topics in Computer Science 4F,University of Queensland,QLD
BISM6211,Information Systems Honours,University of Queensland,QLD
HLTH6000,Advanced Discipline Readings,University of Queensland,QLD
HLTH6001,Research Methods & Thesis Preparation,University of Queensland,QLD
"[	
	HLTH6002",Thesis,University of Queensland,QLD
"[	
	HLTH6003",Thesis,University of Queensland,QLD
ENVM2008,Cultural Heritage Management,University of Queensland,QLD
PUBH3001,Health Services Planning & Evaluation,University of Queensland,QLD
SWSP3028,"Foundational Social Work Field Practice Course in Child, Youth and Family",University of Queensland,QLD
SWSP4182,"Advanced Social Work Field Practice in Child, Youth and Family",University of Queensland,QLD
SWSP4282,"Advanced Research and Evaluation in Child, Youth and Family[1]",University of Queensland,QLD
SWSP3029,Foundational Social Work Field Practice Course in Health and Ageing,University of Queensland,QLD
SWSP4181,Advanced Social Work Field Practice in Health and Ageing,University of Queensland,QLD
SWSP4281,Advanced Research and Evaluation in Health and Ageing[2],University of Queensland,QLD
SWSP3027,Foundational Social Work Field Practice Course in Mental Health,University of Queensland,QLD
SWSP4183,Advanced Social Work Field Practice in Mental Health,University of Queensland,QLD
SWSP4283,Advanced Research and Evaluation in Mental Health[2],University of Queensland,QLD
BIOM2019,Human Anatomy,University of Queensland,QLD
CHEM1221,"General, Organic & Biological Chemistry",University of Queensland,QLD
OHSS1000,Introduction to Occupational Health & Safety,University of Queensland,QLD
OHSS2000,Occupational Health,University of Queensland,QLD
OHSS2001,Occupational Safety Science,University of Queensland,QLD
LAWS2800,Occupational Health & Safety Law,University of Queensland,QLD
OHSS3001,Physical Ergonomics,University of Queensland,QLD
OHSS3002,Risk Management,University of Queensland,QLD
OHSS3004,Occupational Health & Safety Management Systems,University of Queensland,QLD
PSYC3071,Psychology of Disability,University of Queensland,QLD
PSYC3092,Language Development,University of Queensland,QLD
PSYC3152,Applied Topics in Lifespan Development,University of Queensland,QLD
PSYC3172,Basic Processes in Cognition,University of Queensland,QLD
MUSC1050,Western Art Music 1700-1900: Approaches and Concepts,University of Queensland,QLD
MUSC1100,Ensemble Studies 1,University of Queensland,QLD
MUSC2510,Contemporary Art Music,University of Queensland,QLD
MUSC2100,Ensemble Studies 2,University of Queensland,QLD
MUSC3060,Musicianship 3,University of Queensland,QLD
MUSC3165,Conducting,University of Queensland,QLD
MUSC3580,Music Analysis and Criticism,University of Queensland,QLD
MUSC3910,Music Special Project,University of Queensland,QLD
SLAT7805,Second Language Acquisition,University of Queensland,QLD
SLAT7806,Research Methods,University of Queensland,QLD
SLAT7826,Teaching Languages in a Global Context,University of Queensland,QLD
"[	
	SLAT7899",Language and Intercultural communication,University of Queensland,QLD
"[	
	SLAT7860",Language and Technology,University of Queensland,QLD
EDUC7031,TESOL Curriculum & Pedagogy: Classroom Strategies,University of Queensland,QLD
EDUC7032,Critical Perspectives on TESOL in Educational Contexts,University of Queensland,QLD
SLAT7835,Language Testing & Assessment,University of Queensland,QLD
SLAT7807,"Classroom Second Language Processes: Theory, Research, Practice",University of Queensland,QLD
AGRC7005,Advanced Agronomy,University of Queensland,QLD
AGRC7048,Principles of Plant Physiology,University of Queensland,QLD
LAND7000,Water & Land Resource Management,University of Queensland,QLD
PLNT6894,Principles of Weed Science,University of Queensland,QLD
PLNT7014,Principles of Integrated Plant Protection,University of Queensland,QLD
HORT7002,Horticulture Production,University of Queensland,QLD
LAND7009,Soil and Growth Media Management,University of Queensland,QLD
BIOL7011,Molecular Diagnostics in Plant Protection,University of Queensland,QLD
BIOL7012,Plant-Microbe & Insect Interactions,University of Queensland,QLD
BIOL7013,Biosecurity Plant Pests: Invertebrates,University of Queensland,QLD
BIOL7017,Plant Pathology,University of Queensland,QLD
ENTM6003,Terrestrial Arthropods,University of Queensland,QLD
PLNT7005,Plant Protection,University of Queensland,QLD
AGRC7051,Advanced Pasture Management,University of Queensland,QLD
ANIM7001,Animal Science & Production,University of Queensland,QLD
ANIM7241,Animal Nutrition and Nutrigenomics,University of Queensland,QLD
ANIM7621,Animal Breeding Technology,University of Queensland,QLD
ANIM7016,Wildlife Husbandry and Utilisation,University of Queensland,QLD
ANIM7023,Human - Wildlife Conflict Management,University of Queensland,QLD
ANIM7043,Australian Marsupials and Monotremes,University of Queensland,QLD
ANIM7117,Equine Digestive Physiology and Nutrition,University of Queensland,QLD
ANIM7118,Equine Exercise Physiology and Rehabilitation,University of Queensland,QLD
ANIM7119,Equine Health and Welfare,University of Queensland,QLD
ANIM7120,Equine Reproduction,University of Queensland,QLD
FINM7902,Business Management in the Public Sector,University of Queensland,QLD
FINM7903,Financial Management in the Public Sector,University of Queensland,QLD
FINM7904,Asset Management in the Public Sector,University of Queensland,QLD
FINM7905,Treasury Management in the Public Sector,University of Queensland,QLD
LAWS7028,International Commercial Dispute Resolution,University of Queensland,QLD
LAWS7139,Principles of General Insurance Law,University of Queensland,QLD
LAWS7228,Privacy Law,University of Queensland,QLD
LAWS7825,Supervised Research Project,University of Queensland,QLD
LAWS7841,Theories in Dispute Resolution,University of Queensland,QLD
LAWS7951,Marine Insurance Law,University of Queensland,QLD
MGTS7906,Principles of Business Management and Leadership,University of Queensland,QLD
MGTS7905,Strategic Analysis and Implementation,University of Queensland,QLD
MGTS7908,Service Quality and Customer Co-Creation,University of Queensland,QLD
MGTS7910,Special Topics in Business Leadership 1,University of Queensland,QLD
ADVT7508,Fundamentals of Advertising,University of Queensland,QLD
ADVT7506,Strategic Advertising Management,University of Queensland,QLD
ADVT7507,Digital Advertising Strategy,University of Queensland,QLD
ADVT7509,Creative Advertising Development,University of Queensland,QLD
ADVT7510,Social Media Management,University of Queensland,QLD
ADVT7512,Media Planning and Buying,University of Queensland,QLD
ADVT7513,Advertising Research Methods,University of Queensland,QLD
MGTS7601,Managing Organisational Behaviour,University of Queensland,QLD
MGTS7603,Strategic Human Resource Management,University of Queensland,QLD
MGTS7612,The Fundamentals of Designing and Staffing Organisations,University of Queensland,QLD
MGTS7604,International Human Resource Management,University of Queensland,QLD
MGTS7605,Performance Leadership,University of Queensland,QLD
MGTS7609,Contemporary Employment Relations,University of Queensland,QLD
MGTS7611,Employee and Organisational Development,University of Queensland,QLD
MGTS7618,Wise Leadership,University of Queensland,QLD
BISM7233,Data Analytics for Business,University of Queensland,QLD
BISM7255,Business Information Systems Analysis and Design,University of Queensland,QLD
BISM7206,Information Retrieval and Management,University of Queensland,QLD
BISM7208,Information Systems Strategy and Sourcing,University of Queensland,QLD
BISM7209,Accounting Information Systems,University of Queensland,QLD
BISM7213,Securing Business Information,University of Queensland,QLD
BISM7216,Business Process Improvement,University of Queensland,QLD
BISM7217,Advanced Business Data Analytics,University of Queensland,QLD
BISM7221,"Information Systems Control, Governance and Audit",University of Queensland,QLD
TIMS7301,Principles of Entrepreneurship,University of Queensland,QLD
MGTS7303,Principles of Strategic Management,University of Queensland,QLD
ECON7540,Economics of Innovation & Entrepreneurship,University of Queensland,QLD
EIBS7300,Creativity for Innovation and Design Thinking,University of Queensland,QLD
EIBS7301,Idea Management,University of Queensland,QLD
"[	
	EIBS7305",Commercialisation in Practice Project,University of Queensland,QLD
"[	
	EIBS7307",Lean Start Up,University of Queensland,QLD
MGTS7308,Social Enterprises and Not for Profits,University of Queensland,QLD
MKTG7513,Marketing for Social Change,University of Queensland,QLD
TIMS7323,Bio-Entrepreneurship and Innovation,University of Queensland,QLD
TIMS7326,Management of Intellectual Property,University of Queensland,QLD
TIMS7328,Strategies for Business Sustainability and Innovation,University of Queensland,QLD
TIMS7329,Social Entrepreneurship in Practice,University of Queensland,QLD
TIMS7330,Startup Entrepreneurship In Practice,University of Queensland,QLD
TIMS7331,Entrepreneurship Incubator,University of Queensland,QLD
IBUS7302,Operating International Business,University of Queensland,QLD
IBUS7306,Globalisation & the World Economy,University of Queensland,QLD
IBUS7312,Doing Business in Asia,University of Queensland,QLD
IBUS7314,Management Consulting in Asian Business,University of Queensland,QLD
IBUS7315,Extended International Study,University of Queensland,QLD
IBUS7316,International Supply Chains,University of Queensland,QLD
IBUS7322,International Service Operations Management,University of Queensland,QLD
MGTS7525,Business Dynamics,University of Queensland,QLD
MGTS7329,Cross Cultural Management,University of Queensland,QLD
MGTS7619,Leadership: Theory & Practice,University of Queensland,QLD
MGTS7620,Leadership in Practice,University of Queensland,QLD
MGTS7607,Ethical Issues in Management,University of Queensland,QLD
ORGC7610,Communication and Organisation,University of Queensland,QLD
MKTG7501,Fundamentals of Marketing,University of Queensland,QLD
MKTG7512,Strategic Marketing Management,University of Queensland,QLD
MKTG7502,Strategic Branding,University of Queensland,QLD
MKTG7503,Consumer & Buyer Behaviour,University of Queensland,QLD
MKTG7504,Service Strategy,University of Queensland,QLD
MKTG7505,Product Strategy & Development,University of Queensland,QLD
MKTG7510,Market & Consumer Research,University of Queensland,QLD
MGTS7309,Decision Making & Reporting for Sustainability,University of Queensland,QLD
MGTS7524,Sustainability Dynamics,University of Queensland,QLD
"[	
	IBUS7316",International Supply Chains,University of Queensland,QLD
