code,title,credit,location,area
TABL5508,International Tax: Anti-Avoidance,6,Sydney,Taxation and Business Law
TABL5510,Taxation of Superannuation,6,Sydney,Taxation and Business Law
TABL5511,Legal Foundations of Business,6,Sydney,Taxation and Business Law
TABL5512,Legal Foundations for Accountants,3,Sydney,Taxation and Business Law
TABL5515,Taxation of Capital Gains,6,Sydney,Taxation and Business Law
TABL5517,Intellectual Property for Business,6,Sydney,Taxation and Business Law
TABL5518,Consolidations and Group Structures,6,Sydney,Taxation and Business Law
TABL5520,Principles of Australian International Taxation,6,Sydney,Taxation and Business Law
TABL5523,Principles of Goods and Services Tax Law,6,Sydney,Taxation and Business Law
TABL5527,Taxation Strategies in Financial Planning,6,Sydney,Taxation and Business Law
TABL5528,International Tax: Design and Structure,6,Sydney,Taxation and Business Law
TABL5535,Specific Tax Jurisdictions: North America,6,Sydney,Taxation and Business Law
TABL5538,Tax Planning and Anti Avoidance Provisions,6,Sydney,Taxation and Business Law
TABL5540,Self Managed Superannuation Funds Law,6,Sydney,Taxation and Business Law
TABL5541,Corporations and Business Associations Law,6,Sydney,Taxation and Business Law
TABL5544,Comparative Tax Systems,6,Sydney,Taxation and Business Law
TABL5550,Principles of Tax Transfer Pricing,6,Sydney,Taxation and Business Law
TABL5551,Taxation Law,6,Sydney,Taxation and Business Law
TABL5552,Capital Gains Tax,6,Sydney,Taxation and Business Law
TABL5555,Taxation of Property Transactions,6,Sydney,Taxation and Business Law
TABL5557,Corporate Tax Strategy,6,Sydney,Taxation and Business Law
TABL5562,Business Law in a Global Economy,6,Sydney,Taxation and Business Law
TABL5571,Franchising,6,Sydney,Taxation and Business Law
TABL5575,Tax Policy,6,Sydney,Taxation and Business Law
TABL5580,Current Research Problems in Taxation,6,Sydney,Taxation and Business Law
TABL5581,International Tax Research,6,Sydney,Taxation and Business Law
TABL5583,International Business Taxation,6,Sydney,Taxation and Business Law
TABL5584,Special Topic in Business Law,6,Sydney,Taxation and Business Law
TABL5741,Insolvency Law,6,Sydney,Taxation and Business Law
TABL5805,Research Methods in Taxation and Business Law,6,Sydney,Taxation and Business Law
TABL5901,Principles of Australian Taxation Law,6,Sydney,Taxation and Business Law
TABL5933,Tax Clinic,6,Sydney,Taxation and Business Law
TABL5810,Dissertation Proposal,6,Sydney,Taxation and Business Law
TELE3113,Analogue and Digital Communications,6,Sydney,Telecommunications
TELE3118,Network Technologies,6,Sydney,Telecommunications
TELE3119,Trusted Networks,6,Sydney,Telecommunications
TELE4642,Network Performance,6,Sydney,Telecommunications
TELE4651,Wireless Communication Technologies,6,Sydney,Telecommunications
TELE4652,Mobile and Satellite Communications Systems,6,Sydney,Telecommunications
TELE4653,Digital Modulation and Coding,6,Sydney,Telecommunications
TELE4642,Network Performance,6,Sydney,Telecommunications
TELE4651,Wireless Communication Technologies,6,Sydney,Telecommunications
TELE4652,Mobile and Satellite Communications Systems,6,Sydney,Telecommunications
TELE4653,Digital Modulation and Coding,6,Sydney,Telecommunications
TELE9751,Switching Systems Architecture,6,Sydney,Telecommunications
TELE9752,Network Operations and Control,6,Sydney,Telecommunications
TELE9753,Advanced Wireless Communications,6,Sydney,Telecommunications
TELE9754,Coding and Information Theory,6,Sydney,Telecommunications
TELE9755,"Microwave Circuits, Theory and Techniques",6,Sydney,Telecommunications
TELE9756,Advanced Networking,6,Sydney,Telecommunications
TELE9757,Quantum Communications,6,Sydney,Telecommunications
TELE9782,Special Topics in Telecommunications 2,6,Sydney,Telecommunications
UDES0001,Urban Design Studio 1,12,Sydney,Urban Development Studies
UDES0002,Urban Design Studio 2,12,Sydney,Urban Development Studies
UDES0003,Urban Design Studio 3,6,Sydney,Urban Development Studies
UDES0004,History and Theory of Urban Development and Design,6,Sydney,Urban Development Studies
UDES0006,Case Studies in Urban Development and Design,6,Sydney,Urban Development Studies
UDES0008,Planning and Urban Development,6,Sydney,Urban Development Studies
UDES0009,Urban Landscape and Heritage,6,Sydney,Urban Development Studies
UDES0010,Communication in Urban Design,6,Sydney,Urban Development Studies
UDES0011,Urban Design Research Project,12,Sydney,Urban Development Studies
UDES0012,Elements of Urban Design,6,Sydney,Urban Development Studies
UDES0013,Urban Design Graphics,6,Sydney,Urban Development Studies
VISN1101,Seeing the World: Perspectives from Vision Science,6,Sydney,Vision Science
VISN1111,Geometrical and Physical Optics,6,Sydney,Vision Science
VISN1221,Visual Optics,6,Sydney,Vision Science
VISN2111,Ocular Anatomy and Physiology,6,Sydney,Vision Science
VISN2211,Organisation and Function of the Visual System,6,Sydney,Vision Science
VISN3111,Development and Aging of the Visual System,6,Sydney,Vision Science
VISN4016,Vision Science Honours,16,Sydney,Vision Science
WOMS8301,Masters Program by Coursework and Research Full-Time,12,Sydney,Womens Studies
WOMS8302,Masters Program by Coursework and Research Part-Time,6,Sydney,Womens Studies
YENG5581,Advanced Earth Systems Engineering and Management,6,Sydney,Arizona State University Engineering
YENG5582,"Industrial Ecology, Sustainable Engineering, and Corporate Responsibility",6,Sydney,Arizona State University Engineering
YMED1001,Introduction to Public Health,6,Sydney,Arizona State University Medicine
YMED1003,General Biology,6,Sydney,Arizona State University Medicine
YMED1005,Introduction to Anatomy and Physiology,6,Sydney,Arizona State University Medicine
YMED1008,Introduction to Global Health,6,Sydney,Arizona State University Medicine
YMED3004,Behavioural and Mental Disorders,6,Sydney,Arizona State University Medicine
YMED3006,Comparative Health Systems,6,Sydney,Arizona State University Medicine
YMED3007,Environmental and Occupational Health,6,Sydney,Arizona State University Medicine
YMED5000,Integrated Emergency Management,6,Sydney,Arizona State University Medicine
YMED5001,Homeland Security,6,Sydney,Arizona State University Medicine
YMED5002,Hazards Governance,6,Sydney,Arizona State University Medicine
YMED5003,Public Management,6,Sydney,Arizona State University Medicine
YMED5005,Community Resilience and Recovery,6,Sydney,Arizona State University Medicine
YMED5006,Interoperability for Emergency Managers,6,Sydney,Arizona State University Medicine
YMED5008,Applied Data Analysis in Criminal Justice,6,Sydney,Arizona State University Medicine
ZZBU5611,Strategic Decision Making,6,Sydney,Business Accelerated
ZZBU6501,Introductory Data Analysis,6,Sydney,Business Accelerated
ZZBU6502,Analytics and Business,6,Sydney,Business Accelerated
ZZBU6503,"Managing People, Analytics and Change",6,Sydney,Business Accelerated
ZZBU6505,Data and Ethics,6,Sydney,Business Accelerated
ZZBU6507,Data Visualisation and Communication,6,Sydney,Business Accelerated
ZZBU6508,Analytics and Consulting,6,Sydney,Business Accelerated
ZZBU6509,Financial Modelling,6,Sydney,Business Accelerated
ZZBU6510,Decision Making in Analytics,6,Sydney,Business Accelerated
ZZBU6511,Predictive Analytics,6,Sydney,Business Accelerated
ZZBU6601,General Analytics Capstone,6,Sydney,Business Accelerated
ZZEN9021,Principles of Programming,6,Sydney,Engineering Accelerated
ZZEN9311,Database Systems,6,Sydney,Engineering Accelerated
ZZEN9313,Big Data Management,6,Sydney,Engineering Accelerated
ZZSC5806,Regression Analysis for Data Scientists,6,Sydney,Science Accelerated
ZZSC5836,Data Mining and Machine Learning,6,Sydney,Science Accelerated
ZZSC5855,Multivariate Analysis for Data Scientists,6,Sydney,Science Accelerated
ZZSC5905,Statistical Inference for Data Scientists,6,Sydney,Science Accelerated
ZZSC9001,Foundations of Data Science,6,Sydney,Science Accelerated
ADAD2610,Art and Design for Environmental Challenges,6,Paddington,Art and Design
ADAD3400,Interactive Installation,6,Paddington,Art and Design
ADAD3402,Interactive Generative Visualisations,6,Paddington,Art and Design
ADAD4000,Professional Experience Project A,6,Paddington,Art and Design
ADAD4001,Professional Experience Project B,6,Paddington,Art and Design
ADAD4100,Honours Professional Experience Program,6,Paddington,Art and Design
ADAD0901,Graphics and Contemporary Society,6,Paddington,Art and Design
ADAD9113,Communication Skills for Creative Disciplines,6,Paddington,Art and Design
ADAD9114,Research Foundations in Art and Design,6,Paddington,Art and Design
ADAD9211,"New Technologies, Traditional Techniques",6,Paddington,Art and Design
ADAD9212,Material Thinking,6,Paddington,Art and Design
ADAD9311,Designing the Experience: Exhibitions and Beyond,6,Paddington,Art and Design
ADAD9312,Leadership in the Cultural and Creative Industries,6,Paddington,Art and Design
ADAD9406,Creative Experimentation,6,Paddington,Art and Design
ADAD8891,Research Thesis FT,12,Paddington,Art and Design
ADAD8892,Research Thesis PT,6,Paddington,Art and Design
ADAD9100,Research Literature Review,6,Paddington,Art and Design
ADAD9101,"Research Foundations in Art, Design and Media",0,Paddington,Art and Design
DART1100,Studio Art Practice 1,6,Paddington,Domain Art
DART1101,Studio Art Practice 2,6,Paddington,Domain Art
DART1110,Drawing 1: Foundations,6,Paddington,Domain Art
DART1111,Life Drawing,6,Paddington,Domain Art
DART1120,Painting 1: Foundations,6,Paddington,Domain Art
DART1121,Painting and the Body,6,Paddington,Domain Art
DART1130,Photography 1: Foundations,6,Paddington,Domain Art
DART1131,Digital Fine Art Photography,6,Paddington,Domain Art
DART1140,Printmaking 1: Foundations,6,Paddington,Domain Art
DART1141,Custom Printing,6,Paddington,Domain Art
DART1142,Printmaking: Lithography,6,Paddington,Domain Art
DART1150,Sculpture 1: Foundations,6,Paddington,Domain Art
DART1191,Ceramics: Method and Meaning,6,Paddington,Domain Art
DART1192,Fine Arts Field Studies,6,Paddington,Domain Art
DART1200,Media Arts Gateway 1,6,Paddington,Domain Art
DART1201,Media Arts Gateway 2,6,Paddington,Domain Art
DART1210,Animation 1,6,Paddington,Domain Art
DART1220,Visual Effects 1,6,Paddington,Domain Art
DART1230,Moving Image 1,6,Paddington,Domain Art
DART1240,Sound 1,6,Paddington,Domain Art
DART1250,Interactive Media 1,6,Paddington,Domain Art
DART1300,Histories of Contemporary Art: Part 1,6,Paddington,Domain Art
DART1301,Histories of Contemporary Art: Part 2,6,Paddington,Domain Art
DART1302,Theories of Art History and Culture,6,Paddington,Domain Art
DART1303,Theories and Practices of Cross-Disciplinary Art,6,Paddington,Domain Art
DART1310,Australian Art,6,Paddington,Domain Art
DART1340,Contexts for Art,6,Paddington,Domain Art
DART1350,Media Arts Histories,6,Paddington,Domain Art
DART1351,Critical Discourses in Media Arts,6,Paddington,Domain Art
DART2100,Studio Art Practice 3,6,Paddington,Domain Art
DART2101,Studio Art Practice 4,6,Paddington,Domain Art
DART2110,Drawing 2: Studio Processes,6,Paddington,Domain Art
DART2120,Painting 2: Studio Processes,6,Paddington,Domain Art
DART2130,Photography 2: Studio Processes,6,Paddington,Domain Art
DART2140,Printmaking 2: Studio Processes,6,Paddington,Domain Art
DART2141,Advanced Custom Printing,6,Paddington,Domain Art
DART2150,Sculpture 2: Studio Processes,6,Paddington,Domain Art
DART2190,Creative Experimentation,6,Paddington,Domain Art
DART2210,Animation 2,6,Paddington,Domain Art
DART2211,Animation 3,6,Paddington,Domain Art
DART2220,Visual Effects 2,6,Paddington,Domain Art
DART2221,Visual Effects 3,6,Paddington,Domain Art
DART2230,Moving Image 2: Studio Processes,6,Paddington,Domain Art
DART2231,Moving Image 3: Advanced Practice,6,Paddington,Domain Art
DART2240,Sound 2,6,Paddington,Domain Art
DART2241,Sound 3,6,Paddington,Domain Art
DART2250,Interactive Media 2,6,Paddington,Domain Art
DART2251,Interactive Media 3,6,Paddington,Domain Art
DART2310,Right Here Right Now: Aboriginal Art Since 1984,6,Paddington,Domain Art
DART2311,East Asian Contemporary Art,6,Paddington,Domain Art
DART2320,Art and the Body,6,Paddington,Domain Art
DART2321,Sensing the Arts,6,Paddington,Domain Art
DART2330,Ecomedia Art Practices,6,Paddington,Domain Art
DART2331,Data Aesthetics,6,Paddington,Domain Art
DART2341,"Art, Exhibitions, and Institutions",6,Paddington,Domain Art
DART3310,Art in the 21st Century,6,Paddington,Domain Art
DART3320,"Art, Gender, and Sexuality",6,Paddington,Domain Art
DART3321,Affect in Art,6,Paddington,Domain Art
DART3330,Art and the Anthropocene,6,Paddington,Domain Art
DART3331,Peripheral Visions: The Ethnographic Camera,6,Paddington,Domain Art
DART3340,Socially Engaged Art,6,Paddington,Domain Art
DART3341,Writing as Practice,6,Paddington,Domain Art
DART3342,World Biennales: Field Trip,6,Paddington,Domain Art
DART4101,Fine Arts Honours Research Project 1,12,Paddington,Domain Art
DART4102,Fine Arts Honours Research Project 2,12,Paddington,Domain Art
DART4103,Fine Arts Honours Research Project 2,6,Paddington,Domain Art
DART4201,Media Arts Honours Research Project 1,12,Paddington,Domain Art
DART4202,Media Arts Honours Research Project 2,12,Paddington,Domain Art
DART4203,Media Arts Honours Research Project 2,6,Paddington,Domain Art
DART4300,Contemporary Art Theories and Methods,6,Paddington,Domain Art
DART4301,Art Theory Honours Research Project,12,Paddington,Domain Art
DART9200,Major Exhibitions and Events,6,Paddington,Domain Art
DDES1100,Design Studio 1 - Design Narratives,6,Paddington,Domain Design
DDES1101,Design Studio 2 - Design Communication,6,Paddington,Domain Design
DDES1110,3D Visualisation 1 - 3D Virtual Objects,6,Paddington,Domain Design
DDES1120,Object 1 - Objects and the Hand,6,Paddington,Domain Design
DDES1130,Experience 1 - Spaces and Senses,6,Paddington,Domain Design
DDES1140,Graphics 1 - Image and Type,6,Paddington,Domain Design
DDES1150,Interaction 1 - Principles and Practices,6,Paddington,Domain Design
DDES1160,Textiles 1 - Concepts and Context,6,Paddington,Domain Design
DDES1200,Design History and Theory 1,6,Paddington,Domain Design
DDES1201,Design History and Theory 2,6,Paddington,Domain Design
DDES2100,Design Studio 3 - Collaborative Industry/Stakeholder Project,6,Paddington,Domain Design
DDES2101,Design Studio 4 - Interdisciplinary Project,6,Paddington,Domain Design
DDES2102,Design Professional Practice,6,Paddington,Domain Design
DDES2110,3D Visualisation 2: Virtual Worlds,6,Paddington,Domain Design
DDES2111,3D Visualisation 3: Interactive Environments,6,Paddington,Domain Design
DDES2120,Object 2: Objects and Place,6,Paddington,Domain Design
DDES2121,Object 3: Objects and the World,6,Paddington,Domain Design
DDES2130,Experience 2: Spaces of Exhibition,6,Paddington,Domain Design
DDES2131,Experience 3: Spaces for Performance,6,Paddington,Domain Design
DDES2140,Graphics 2: Identity and Form,6,Paddington,Domain Design
DDES2141,Graphics 3: Place and Space,6,Paddington,Domain Design
DDES2150,Interaction 2: Design Methodologies,6,Paddington,Domain Design
DDES2151,Interaction 3: Emerging Applications,6,Paddington,Domain Design
DDES2160,Textiles 2: Experimental Textiles,6,Paddington,Domain Design
DDES2161,Textiles 3: Future Textiles,6,Paddington,Domain Design
DDES2200,Design History and Theory 3,6,Paddington,Domain Design
DDES3190,Mapping and Design Laboratory (mad.lab),6,Paddington,Domain Design
DDES4101,Design Honours Studio Research Project 1,12,Paddington,Domain Design
DDES4102,Design Honours Studio Research Project 2,12,Paddington,Domain Design
DDES4103,Design Honours Studio Research Project 2,6,Paddington,Domain Design
DDES4200,Design Research Methods and Theory,6,Paddington,Domain Design
DDES9901,Designing and Experiencing Immersion,6,Paddington,Domain Design
DDES9902,Human Dimensions in Immersive Environments,6,Paddington,Domain Design
DDES9903,Narrative and Sensemaking in Immersive Environments,6,Paddington,Domain Design
DDES9904,"Models, Systems and Solution Design",6,Paddington,Domain Design
DDES9911,Future Immersive Learning Methodologies,6,Paddington,Domain Design
DDES9914,Managing Immersive Projects,6,Paddington,Domain Design
DDES9920,Information Architecture for Immersive Aesthetics,6,Paddington,Domain Design
SAHT6700,World Biennales: Field Trip,6,Paddington,Art History
SAHT9110,Australian Arts Ecology,6,Paddington,Art History
SAHT9112,Art Writing and Publishing,6,Paddington,Art History
SAHT9113,"Cultural Heritage, Ethics & the Law",6,Paddington,Art History
SAHT9116,Research Paper,6,Paddington,Art History
SAHT9117,Contemporary Curating: Theories and Practices,6,Paddington,Art History
SAHT9118,Capstone Project,6,Paddington,Art History
SAHT9122,Audience Engagement,6,Paddington,Art History
SAHT9124,Cultural Management and Policy,6,Paddington,Art History
SAHT9131,Visual and Museum Cultures of the Asia-Pacific Region,6,Paddington,Art History
SAHT9138,Art in the 21st Century,6,Paddington,Art History
SAHT9143,Design History and Theory 1,6,Paddington,Art History
SAHT9201,"Conservation, Registration and Handling",6,Paddington,Art History
