code,title
SPED8931,Introduction to Educational Audiology
SPED8932,Perception and Production of Speech in Deaf/Hard of Hearing Children
SPED8933,Language and Literacy Learning in Deaf/Hard of Hearing Children
SPED8934,Language and Literacy Interventions for Deaf/Hard of Hearing Learners
SPED8935,Social Perspectives on Deafness and Deaf Education
SPHL2212,Introduction to Audiology
SPHL2216,Speech Acoustics
SPHL3300,Language as Evidence
SPHL3308,Speech Production
SPHL3310,Theoretical and Clinical Perspectives in Speech and Language Development
SPHL3311,Acquired Speech and Language Disorders
SPHL3312,Speech Perception and Hearing Science
SPHL7708,Advanced Topics in Speech Production
SPHL7712,Advanced Topics and Methods in Speech Perception Research
SPHL7716,Technique and Theory in Speech Acoustics
SPHL7717,Phonetic Theory and Transcription
SPHL7790,Advances in Phonological Theory and Practice
SPTH8810,Research Design in Speech Pathology
SPTH8821,Speech Pathology Project
SPTH8824,Lifelong Disability and AAC
SPTH8828,Speech Pathology Intervention 1
SPTH8829,Speech Pathology Intervention 2
SPTH8830,Body Functions and Structures for Speech Pathology
SPTH8831,Speech Pathology Clinical Practice 1
SPTH8832,Speech Pathology Clinical Practice 2
SPTH8833,Speech Pathology Clinical Practice 3
SPTH8834,Speech Pathology Clinical Practice 4
SPTH8835,Voice and Fluency Disorders
SPTH8836,Speech and Language Disorders in Children
SPTH8837,Speech and Language Disorders in Adults
SPTH8838,Language and Communication Analysis
SPTH8839,Integrated Case Management
SPTH8840,Advanced Professional Practice
SPTH8841,Advanced Topics in Speech Pathology
SSCI1000,Introduction to Social Science
SSCI2010,Qualitative Inquiry in the Social Sciences
SSCI2020,Survey Research in the Social Sciences
SSCI3010,Evaluation and Applied Social Science
SSCI3090,Professional Social Research Project
STAT1170,Introductory Statistics
STAT1175,"Gambling, Sport and Medicine"
STAT1250,Business Statistics
STAT1371,Statistical Data Analysis
STAT1378,Coding and Communication in Statistics
STAT1988,Advanced Statistics I
STAT2114,Design of Surveys and Experiments
STAT2170,Applied Statistics
STAT2173,Introduction to Probability
STAT2178,Computer Simulation
STAT2371,Statistics
STAT2372,Probability
STAT2579,Operations Research I
STAT3102,"Graphics, Multivariate Methods and Data Mining"
STAT3110,Statistical Inference
STAT3128,Market Research and Forecasting
STAT3175,Linear Models
STAT3178,Statistical Computing
STAT3195,Biostatistics and Epidemiology
STAT3199,Consulting in Statistical Sciences
STAT3306,Mathematical Statistics
STAT3494,"Probability, Random Processes and Statistics for Engineers"
STAT3521,Logistics and Project Management
STAT3579,Operations Research II
STAT6102,"Graphics, Multivariate Methods and Data Mining"
STAT6110,Statistical Inference
STAT6114,Design of Surveys and Experiments
STAT6128,Market Research and Forecasting
STAT6170,Introductory Statistics
STAT6175,Linear Models
STAT6180,Applied Statistics
STAT6183,Introduction to Probability
STAT6195,Biostatistics and Epidemiology
STAT7111,Generalized Linear Models
STAT7121,Multivariate Analysis
STAT7122,Time Series
STAT7123,Statistical Graphics
STAT7127,Survival Analysis
STAT7128,Data Mining
STAT7150,Bayesian Data Analysis
STAT7168,Statistical Learning with Python
STAT7178,Modern Computational Statistical Methods
STAT7190,Stochastic Finance
STAT7310,Statistical Theory
STAT7830,Statistical Methods in Bioinformatics
STAT7900,Research Frontiers in Statistics
STAT7911,Research Topic in Statistics 1
STAT7912,Research Topics in Statistics 2
STAT7913,Research Topics in Statistics 3
STAT7914,Statistical Methods for Research
STAT8111,Generalized Linear Models
STAT8121,Multivariate Analysis
STAT8122,Time Series
STAT8123,Statistical Graphics
STAT8125,Statistics Project
STAT8127,Survival Analysis
STAT8128,Data Mining
STAT8150,Bayesian Data Analysis
STAT8168,Statistical Learning with Python
STAT8178,Modern Computational Statistical Methods
STAT8190,Stochastic Finance
STAT8225,Data Science Project
STAT8310,Statistical Theory
STAT8601,Epidemiology
STAT8602,Mathematical Background for Biostatistics
STAT8603,Probability and Distribution Theory
STAT8604,Principles of Statistical Inference
STAT8605,Health Indicators and Health Surveys
STAT8606,Data Management and Statistical Computing
STAT8607,Design of Randomised Controlled Trials
STAT8608,Clinical Biostatistics
STAT8609,Linear Models
STAT8610,Categorical Data and Generalised Linear Models
STAT8611,Statistical Genomics
STAT8612,Longitudinal and Correlated Data
STAT8613,Bayesian Statistical Methods
STAT8614,Causal Inference
STAT8615,Machine Learning for Biostatistics
STAT8651,Biostatistics Research Project Part A
STAT8652,Biostatistics Research Project Part B
STAT8830,Statistical Methods in Bioinformatics
STAT8990,Master of Research - Statistics
TELE3001,Random Signals for Communications
TELE3021,Communication Systems
TELE3350,Communications Networks
TELE4026,Advanced Telecommunications Engineering
TELE4028,Software Defined Networking
TELE4087,Mobile Networks
TELE4092,Telecommunications Engineering Research Thesis A
TELE4093,Telecommunications Engineering Research Thesis B
TELE8025,Advanced Wireless Communications
TELE8080,Cognitive Radio
TELE8081,Telecommunications Performance Management
TELE8083,IoT Networks
TELE8085,5G Mobile Networks
TELE8089,Wireless Sensor Network Applications
TELE8882,Cloud Networks
TELE8890,Internet of Things Security
TELE8891,Smart Autonomous Systems
TRAN8020,Translation Practice 2
TRAN8021,Interpreting Practice 1
TRAN8022,Interpreting Practice 2
TRAN8023,Audiovisual Translation
TRAN8024,Literary Translation
TRAN8026,Dialogue Interpreting in Professional Settings
TRAN8031,Advanced Translation Theory
TRAN8034,Translation Practice 3
TRAN8051,Discourse Analysis for Auslan Interpreters
TRAN8054,Sign Language Linguistics for Auslan Interpreters
TRAN8063,Auslan Interpreting Techniques
TRAN8065,Introduction to Simultaneous Interpreting Theory and Practice
TRAN8069,Auslan Interpreting Practice
TRAN8070,Introduction to Translation and Interpreting
TRAN8071,Technology for Translating and Interpreting
TRAN8072,Advanced Translation Tools
TRAN8074,Professional Practice in Translating and Interpreting
TRAN8075,Advanced Professional Practice in Translation
TRAN8076,Specialised Translation Project
TRAN8077,Translation Practice 1
TRAN8078,Introduction to Conference Interpreting
TRAN8079,Mock Conference Interpreting and Research Project
TRAN8080,Discourse and Text Analysis for Translators and Interpreters
TRAN8081,Communication Skills for Translators and Interpreters
TRAN8082,Interpreting Practice 3
TRAN8083,Research Project in Translation and Interpreting Studies
TRAN8084,Advanced Consecutive Interpreting
TRAN8085,Advanced Auslan Interpreting
TRAN8086,Auslan Interpreting in Legal Settings
TRAN8087,Auslan Interpreting in Educational Settings
TRAN8088,Auslan Interpreting in Medical Settings
TRAN8089,Simultaneous Interpreting into English 1
TRAN8090,Simultaneous Interpreting into English 2
TRAN8091,Skills for Dialogue Interpreters 1
TRAN8092,Language Consolidation for Community Interpreters
TRAN8096,Language Consolidation for Community Interpreters
TRAN8097,Simultaneous Interpreting into LOTE 1
TRAN8098,Simultaneous Interpreting into LOTE 2
TRAN8710,Special Electives in Auslan
TRAN8902,Approaches to Translation and Interpreting
TRAN8905,Specialised Translation Practice
TRAN8906,Specialised Interpreting Practice
TRAN8908,Research Methods in Translation and Interpreting Studies
WACC1000,Accounting in Society
WACO1001,Academic Communication in the Social Sciences and Humanities
WACO1002,Academic Communication in Science
WACO1003,Academic Communication in Business and Economics
WACT1001,Finance 1A
WART1000,Humanities and the World
WCIV1001,Introduction to Civil Engineering
WCOM1000,Introduction to Computer Programming
WCOM1010,Fundamentals of Computer Science
WCOM1011,Introduction to Video Games
WCOM1300,Introduction to Cyber Security
WCOM1350,Introduction to Database Design and Management
WCOM1750,Introduction to Business Information Systems
WECO1011,Microeconomic Principles
WECO1020,Principles of Economics 1
WENG1000,Introduction to Engineering
WENG1050,Engineering Design
WFAC0001,Accounting
WFBG0001,Biology
WFCH0001,Chemistry
WFEC0001,Economics
WFEN0001,Academic English 1
WFEN0002,Academic English 2
WFHS0001,History
WFIT0001,Information Technology
WFMA0001,Mathematics 1
WFMA0002,Mathematics 2
WFMA0003,Mathematics 3
WFMD0001,Media
WFRS0001,Research for University Studies
WMAT1000,Introduction to Mathematical Modelling
WMAT1007,Discrete Mathematics
WMAT1010,Mathematical Modelling 1A
WMAT1020,Mathematical Modelling 1B
WMCO1010,Intercultural Relations
WMEC1001,Introduction to Mechanical Engineering
WMGM1002,Principles of Management
WMKT1001,Marketing Fundamentals
WMMC1000,Visual Media and Communications
WMMC1015,Media Practice and Production
WMMC1040,Introduction to Media and Mass Communications
WMMC1050,Multimodal Storytelling
WMMC1110,Media Technologies
WPHL1037,Critical Thinking
WPHY1510,Engineering Physics
WPHY1520,Physics for Electrical and Electronics Engineering
WPIC1030,Introduction to Criminology
WPOL1070,Thinking Politically
WPSY1104,Introduction to Psychology I
WPSY1105,Introduction to Psychology II
WSOC1030,Introduction to Justice and Punishment
WSSC1000,Introduction to Social Science
WSTA1250,Business Statistics
